Time	Voltage
0.026875	-0.00334172579537652
0.027	-0.00267032883192187
0.027125	-0.00379949645227741
0.02725	-0.00398260471503777
0.027375	-0.00398260471503777
0.0275	-0.00437933928435187
0.027625	-0.00444037537193866
0.02775	-0.00447089341573205
0.027875	-0.00373846036469062
0.028	-0.00465400167849241
0.028125	-0.00376897840848402
0.02825	-0.0046845197222858
0.028375	-0.00492866407263294
0.0285	-0.00398260471503777
0.028625	-0.00422674906538491
0.02875	-0.00413519493400473
0.028875	-0.00364690623331044
0.029	-0.00367742427710384
0.029125	-0.00477607385366598
0.02925	-0.00410467689021134
0.029375	-0.00355535210193027
0.0295	-0.00303654535744259
0.029625	-0.00270084687571527
0.02975	-0.00328068970778973
0.029875	-0.00422674906538491
0.03	-0.00349431601434348
0.030125	-0.00352483405813687
0.03025	-0.00483710994125277
0.030375	-0.00346379797055009
0.0305	-0.00386053253986419
0.030625	-0.00480659189745937
0.03075	-0.00337224383916991
0.030875	-0.00352483405813687
0.031	-0.00398260471503777
0.031125	-0.00349431601434348
0.03125	-0.00434882124055848
0.031375	-0.00434882124055848
0.0315	-0.00401312275883116
0.031625	-0.00456244754711223
0.03175	-0.00367742427710384
0.031875	-0.00437933928435187
0.032	-0.00538643472953384
0.032125	-0.00349431601434348
0.03225	-0.00321965362020294
0.032375	-0.00389105058365759
0.0325	-0.00346379797055009
0.032625	-0.0034027618829633
0.03275	-0.00376897840848402
0.032875	-0.00413519493400473
0.033	-0.00328068970778973
0.033125	-0.00489814602883955
0.03325	-0.00532539864194705
0.033375	-0.00413519493400473
0.0335	-0.00306706340123598
0.033625	-0.00376897840848402
0.03375	-0.00428778515297169
0.033875	-0.00386053253986419
0.034	-0.00355535210193027
0.034125	-0.00321965362020294
0.03425	-0.00279240100709545
0.034375	-0.00395208667124437
0.0345	-0.00367742427710384
0.034625	-0.00328068970778973
0.03475	-0.00471503776607919
0.034875	-0.00346379797055009
0.035	-0.00376897840848402
0.035125	-0.00361638818951705
0.03525	-0.00422674906538491
0.035375	-0.00334172579537652
0.0355	-0.00331120775158312
0.035625	-0.00477607385366598
0.03575	-0.00315861753261616
0.035875	-0.00456244754711223
0.036	-0.00373846036469062
0.036125	-0.00379949645227741
0.03625	-0.00413519493400473
0.036375	-0.00386053253986419
0.0365	-0.00474555580987259
0.036625	-0.00364690623331044
0.03675	-0.00306706340123598
0.036875	-0.00419623102159152
0.037	-0.00444037537193866
0.037125	-0.00355535210193027
0.03725	-0.00395208667124437
0.037375	-0.00361638818951705
0.0375	-0.00392156862745098
0.037625	-0.00303654535744259
0.03775	-0.00279240100709545
0.037875	-0.00352483405813687
0.038	-0.00389105058365759
0.038125	-0.00328068970778973
0.03825	-0.00370794232089723
0.038375	-0.00459296559090562
0.0385	-0.00367742427710384
0.038625	-0.00413519493400473
0.03875	-0.00416571297779812
0.038875	-0.00502021820401312
0.039	-0.00456244754711223
0.039125	-0.00263981078812848
0.03925	-0.0038300144960708
0.039375	-0.00312809948882277
0.0395	-0.00456244754711223
0.039625	-0.00462348363469902
0.03975	-0.00358587014572366
0.039875	-0.00453192950331884
0.04	-0.00337224383916991
0.040125	-0.00419623102159152
0.04025	-0.00282291905088884
0.040375	-0.00294499122606241
0.0405	-0.00346379797055009
0.040625	-0.00395208667124437
0.04075	-0.00328068970778973
0.040875	-0.00358587014572366
0.041	-0.00401312275883116
0.041125	-0.00361638818951705
0.04125	-0.00379949645227741
0.041375	-0.00401312275883116
0.0415	-0.00474555580987259
0.041625	-0.00480659189745937
0.04175	-0.00523384451056687
0.041875	-0.00361638818951705
0.042	-0.00325017166399634
0.042125	-0.0034027618829633
0.04225	-0.00440985732814527
0.042375	-0.00404364080262455
0.0425	-0.00325017166399634
0.042625	-0.00459296559090562
0.04275	-0.0046845197222858
0.042875	-0.00376897840848402
0.043	-0.0030060273136492
0.043125	-0.00349431601434348
0.04325	-0.0042572671091783
0.043375	-0.00447089341573205
0.0435	-0.00434882124055848
0.043625	-0.00389105058365759
0.04375	-0.00343327992675669
0.043875	-0.00389105058365759
0.044	-0.00474555580987259
0.044125	-0.00440985732814527
0.04425	-0.00407415884641794
0.044375	-0.00318913557640955
0.0445	-0.00315861753261616
0.044625	-0.00386053253986419
0.04475	-0.00376897840848402
0.044875	-0.00462348363469902
0.045	-0.00392156862745098
0.045125	-0.00419623102159152
0.04525	-0.0042572671091783
0.045375	-0.00447089341573205
0.0455	-0.00331120775158312
0.045625	-0.00306706340123598
0.04575	-0.00413519493400473
0.045875	-0.00465400167849241
0.046	-0.0042572671091783
0.046125	-0.00376897840848402
0.04625	-0.00361638818951705
0.046375	-0.00367742427710384
0.0465	-0.00346379797055009
0.046625	-0.00450141145952544
0.04675	-0.00404364080262455
0.046875	-0.00352483405813687
0.047	-0.00431830319676509
0.047125	-0.00361638818951705
0.04725	-0.00407415884641794
0.047375	-0.00428778515297169
0.0475	-0.00419623102159152
0.047625	-0.00407415884641794
0.04775	-0.00331120775158312
0.047875	-0.00263981078812848
0.048	-0.00291447318226902
0.048125	-0.00370794232089723
0.04825	-0.00337224383916991
0.048375	-0.00370794232089723
0.0485	-0.00343327992675669
0.048625	-0.00346379797055009
0.04875	-0.00410467689021134
0.048875	-0.00318913557640955
0.049	-0.00428778515297169
0.049125	-0.00318913557640955
0.04925	-0.00413519493400473
0.049375	-0.00419623102159152
0.0495	-0.00279240100709545
0.049625	-0.00334172579537652
0.04975	-0.00392156862745098
0.049875	-0.00352483405813687
0.05	-0.00361638818951705
0.050125	-0.00349431601434348
0.05025	-0.00379949645227741
0.050375	-0.0034027618829633
0.0505	-0.00352483405813687
0.050625	-0.00376897840848402
0.05075	-0.0046845197222858
0.050875	-0.00440985732814527
0.051	-0.00312809948882277
0.051125	-0.0038300144960708
0.05125	-0.00355535210193027
0.051375	-0.00367742427710384
0.0515	-0.00361638818951705
0.051625	-0.00306706340123598
0.05175	-0.00260929274433509
0.051875	-0.00346379797055009
0.052	-0.00428778515297169
0.052125	-0.00349431601434348
0.05225	-0.0029755092698558
0.052375	-0.00361638818951705
0.0525	-0.00315861753261616
0.052625	-0.00352483405813687
0.05275	-0.00416571297779812
0.052875	-0.0034027618829633
0.053	-0.0046845197222858
0.053125	-0.00450141145952544
0.05325	-0.00437933928435187
0.053375	-0.00370794232089723
0.0535	-0.00309758144502937
0.053625	-0.00221255817502098
0.05375	-0.0030060273136492
0.053875	-0.00404364080262455
0.054	-0.00303654535744259
0.054125	-0.00263981078812848
0.05425	-0.00303654535744259
0.054375	-0.00361638818951705
0.0545	-0.00239566643778134
0.054625	-0.00263981078812848
0.05475	-0.00245670252536812
0.054875	-0.00407415884641794
0.055	-0.00407415884641794
0.055125	-0.00367742427710384
0.05525	-0.00315861753261616
0.055375	-0.00364690623331044
0.0555	-0.00373846036469062
0.055625	-0.00343327992675669
0.05575	-0.00318913557640955
0.055875	-0.0029755092698558
0.056	-0.00349431601434348
0.056125	-0.00328068970778973
0.05625	-0.00367742427710384
0.056375	-0.00422674906538491
0.0565	-0.00434882124055848
0.056625	-0.00346379797055009
0.05675	-0.00236514839398795
0.056875	-0.00392156862745098
0.057	-0.00352483405813687
0.057125	-0.00282291905088884
0.05725	-0.00392156862745098
0.057375	-0.00355535210193027
0.0575	-0.0030060273136492
0.057625	-0.00367742427710384
0.05775	-0.00279240100709545
0.057875	-0.0034027618829633
0.058	-0.00379949645227741
0.058125	-0.00392156862745098
0.05825	-0.00447089341573205
0.058375	-0.00355535210193027
0.0585	-0.00267032883192187
0.058625	-0.00288395513847562
0.05875	-0.00419623102159152
0.058875	-0.00379949645227741
0.059	-0.00410467689021134
0.059125	-0.0042572671091783
0.05925	-0.00373846036469062
0.059375	-0.00349431601434348
0.0595	-0.00367742427710384
0.059625	-0.00434882124055848
0.05975	-0.00422674906538491
0.059875	-0.00358587014572366
0.06	-0.00459296559090562
0.060125	-0.0038300144960708
0.06025	-0.00358587014572366
0.060375	-0.00422674906538491
0.0605	-0.00401312275883116
0.060625	-0.00294499122606241
0.06075	-0.00270084687571527
0.060875	-0.00285343709468223
0.061	-0.00312809948882277
0.061125	-0.00453192950331884
0.06125	-0.0038300144960708
0.061375	-0.00367742427710384
0.0615	-0.0038300144960708
0.061625	-0.00440985732814527
0.06175	-0.00477607385366598
0.061875	-0.00489814602883955
0.062	-0.00447089341573205
0.062125	-0.00352483405813687
0.06225	-0.00367742427710384
0.062375	-0.00416571297779812
0.0625	-0.00392156862745098
0.062625	-0.00379949645227741
0.06275	-0.0038300144960708
0.062875	-0.0030060273136492
0.063	-0.00389105058365759
0.063125	-0.00389105058365759
0.06325	-0.00389105058365759
0.063375	-0.00392156862745098
0.0635	-0.0042572671091783
0.063625	-0.00434882124055848
0.06375	-0.00413519493400473
0.063875	-0.00386053253986419
0.064	-0.00392156862745098
0.064125	-0.00294499122606241
0.06425	-0.0025482566567483
0.064375	-0.00285343709468223
0.0645	-0.00352483405813687
0.064625	-0.0042572671091783
0.06475	-0.00413519493400473
0.064875	-0.00401312275883116
0.065	-0.00407415884641794
0.065125	-0.00407415884641794
0.06525	-0.00401312275883116
0.065375	-0.00416571297779812
0.0655	-0.00386053253986419
0.065625	-0.00370794232089723
0.06575	-0.00312809948882277
0.065875	-0.0038300144960708
0.066	-0.00462348363469902
0.066125	-0.00428778515297169
0.06625	-0.00407415884641794
0.066375	-0.00404364080262455
0.0665	-0.00343327992675669
0.066625	-0.00389105058365759
0.06675	-0.00398260471503777
0.066875	-0.00386053253986419
0.067	-0.00346379797055009
0.067125	-0.00404364080262455
0.06725	-0.00361638818951705
0.067375	-0.00279240100709545
0.0675	-0.00422674906538491
0.067625	-0.00401312275883116
0.06775	-0.00392156862745098
0.067875	-0.00291447318226902
0.068	-0.00306706340123598
0.068125	-0.00337224383916991
0.06825	-0.00367742427710384
0.068375	-0.0038300144960708
0.0685	-0.00321965362020294
0.068625	-0.00334172579537652
0.06875	-0.00379949645227741
0.068875	-0.0046845197222858
0.069	-0.00358587014572366
0.069125	-0.0046845197222858
0.06925	-0.00386053253986419
0.069375	-0.00309758144502937
0.0695	-0.00376897840848402
0.069625	-0.00358587014572366
0.06975	-0.00321965362020294
0.069875	-0.00355535210193027
0.07	-0.00318913557640955
0.070125	-0.00321965362020294
0.07025	-0.00312809948882277
0.070375	-0.00315861753261616
0.0705	-0.00263981078812848
0.070625	-0.00288395513847562
0.07075	-0.0034027618829633
0.070875	-0.00279240100709545
0.071	-0.00376897840848402
0.071125	-0.0029755092698558
0.07125	-0.00401312275883116
0.071375	-0.00465400167849241
0.0715	-0.00395208667124437
0.071625	-0.00260929274433509
0.07175	-0.00294499122606241
0.071875	-0.00395208667124437
0.072	-0.00410467689021134
0.072125	-0.00404364080262455
0.07225	-0.00404364080262455
0.072375	-0.00386053253986419
0.0725	-0.00349431601434348
0.072625	-0.00364690623331044
0.07275	-0.00437933928435187
0.072875	-0.00444037537193866
0.073	-0.00428778515297169
0.073125	-0.00392156862745098
0.07325	-0.00355535210193027
0.073375	-0.00419623102159152
0.0735	-0.00358587014572366
0.073625	-0.00312809948882277
0.07375	-0.00270084687571527
0.073875	-0.00321965362020294
0.074	-0.00361638818951705
0.074125	-0.00389105058365759
0.07425	-0.00440985732814527
0.074375	-0.00334172579537652
0.0745	-0.0029755092698558
0.074625	-0.00395208667124437
0.07475	-0.00291447318226902
0.074875	-0.00288395513847562
0.075	-0.00218204013122759
0.075125	-0.00263981078812848
0.07525	-0.00279240100709545
0.075375	-0.00285343709468223
0.0755	-0.00395208667124437
0.075625	-0.00325017166399634
0.07575	-0.00285343709468223
0.075875	-0.00282291905088884
0.076	-0.00245670252536812
0.076125	-0.00337224383916991
0.07625	-0.00349431601434348
0.076375	-0.00248722056916152
0.0765	-0.00328068970778973
0.076625	-0.00413519493400473
0.07675	-0.00355535210193027
0.076875	-0.00328068970778973
0.077	-0.00282291905088884
0.077125	-0.00343327992675669
0.07725	-0.00364690623331044
0.077375	-0.00364690623331044
0.0775	-0.00413519493400473
0.077625	-0.00349431601434348
0.07775	-0.00309758144502937
0.077875	-0.00291447318226902
0.078	-0.00376897840848402
0.078125	-0.00224307621881437
0.07825	-0.00190737773708705
0.078375	-0.0021210040436408
0.0785	-0.00276188296330205
0.078625	-0.00227359426260777
0.07875	-0.00318913557640955
0.078875	-0.00346379797055009
0.079	-0.00352483405813687
0.079125	-0.00361638818951705
0.07925	-0.00230411230640116
0.079375	-0.00221255817502098
0.0795	-0.00346379797055009
0.079625	-0.00386053253986419
0.07975	-0.00321965362020294
0.079875	-0.00270084687571527
0.08	-0.00282291905088884
0.080125	-0.0030060273136492
0.08025	-0.00325017166399634
0.080375	-0.00334172579537652
0.0805	-0.00239566643778134
0.080625	-0.00367742427710384
0.08075	-0.00328068970778973
0.080875	-0.00325017166399634
0.081	-0.00431830319676509
0.081125	-0.00349431601434348
0.08125	-0.00373846036469062
0.081375	-0.00282291905088884
0.0815	-0.00343327992675669
0.081625	-0.00331120775158312
0.08175	-0.00343327992675669
0.081875	-0.00410467689021134
0.082	-0.00263981078812848
0.082125	-0.00279240100709545
0.08225	-0.00419623102159152
0.082375	-0.00248722056916152
0.0825	-0.00325017166399634
0.082625	-0.00343327992675669
0.08275	-0.00248722056916152
0.082875	-0.00291447318226902
0.083	-0.00303654535744259
0.083125	-0.00331120775158312
0.08325	-0.0025787747005417
0.083375	-0.00431830319676509
0.0835	-0.00337224383916991
0.083625	-0.00401312275883116
0.08375	-0.00331120775158312
0.083875	-0.00395208667124437
0.084	-0.00389105058365759
0.084125	-0.00367742427710384
0.08425	-0.00364690623331044
0.084375	-0.00315861753261616
0.0845	-0.00343327992675669
0.084625	-0.00288395513847562
0.08475	-0.00386053253986419
0.084875	-0.00431830319676509
0.085	-0.00291447318226902
0.085125	-0.00285343709468223
0.08525	-0.00349431601434348
0.085375	-0.00312809948882277
0.0855	-0.0042572671091783
0.085625	-0.00416571297779812
0.08575	-0.00379949645227741
0.085875	-0.00343327992675669
0.086	-0.00459296559090562
0.086125	-0.00291447318226902
0.08625	-0.00236514839398795
0.086375	-0.00431830319676509
0.0865	-0.00410467689021134
0.086625	-0.00352483405813687
0.08675	-0.00328068970778973
0.086875	-0.00437933928435187
0.087	-0.00325017166399634
0.087125	-0.00361638818951705
0.08725	-0.00398260471503777
0.087375	-0.00352483405813687
0.0875	-0.00395208667124437
0.087625	-0.00401312275883116
0.08775	-0.00318913557640955
0.087875	-0.00431830319676509
0.088	-0.00334172579537652
0.088125	-0.00437933928435187
0.08825	-0.00422674906538491
0.088375	-0.00361638818951705
0.0885	-0.00465400167849241
0.088625	-0.00251773861295491
0.08875	-0.00364690623331044
0.088875	-0.00239566643778134
0.089	-0.00361638818951705
0.089125	-0.0034027618829633
0.08925	-0.00221255817502098
0.089375	-0.0038300144960708
0.0895	-0.00376897840848402
0.089625	-0.00318913557640955
0.08975	-0.00349431601434348
0.089875	-0.00285343709468223
0.09	-0.00291447318226902
0.090125	-0.00389105058365759
0.09025	-0.00285343709468223
0.090375	-0.00306706340123598
0.0905	-0.00285343709468223
0.090625	-0.00367742427710384
0.09075	-0.00407415884641794
0.090875	-0.00416571297779812
0.091	-0.00334172579537652
0.091125	-0.00325017166399634
0.09125	-0.00309758144502937
0.091375	-0.00334172579537652
0.0915	-0.00459296559090562
0.091625	-0.00444037537193866
0.09175	-0.0042572671091783
0.091875	-0.00312809948882277
0.092	-0.00376897840848402
0.092125	-0.00355535210193027
0.09225	-0.0038300144960708
0.092375	-0.0042572671091783
0.0925	-0.00376897840848402
0.092625	-0.0042572671091783
0.09275	-0.00343327992675669
0.092875	-0.00364690623331044
0.093	-0.00407415884641794
0.093125	-0.00270084687571527
0.09325	-0.00251773861295491
0.093375	-0.00273136491950866
0.0935	-0.00367742427710384
0.093625	-0.00471503776607919
0.09375	-0.00428778515297169
0.093875	-0.00404364080262455
0.094	-0.00361638818951705
0.094125	-0.00285343709468223
0.09425	-0.00361638818951705
0.094375	-0.00321965362020294
0.0945	-0.00328068970778973
0.094625	-0.00373846036469062
0.09475	-0.00389105058365759
0.094875	-0.00334172579537652
0.095	-0.00358587014572366
0.095125	-0.00471503776607919
0.09525	-0.00431830319676509
0.095375	-0.00370794232089723
0.0955	-0.00389105058365759
0.095625	-0.00386053253986419
0.09575	-0.0034027618829633
0.095875	-0.00370794232089723
0.096	-0.00193789578088045
0.096125	-0.00285343709468223
0.09625	-0.00392156862745098
0.096375	-0.00309758144502937
0.0965	-0.00419623102159152
0.096625	-0.00245670252536812
0.09675	-0.00306706340123598
0.096875	-0.00428778515297169
0.097	-0.00306706340123598
0.097125	-0.00248722056916152
0.09725	-0.00285343709468223
0.097375	-0.00263981078812848
0.0975	-0.00370794232089723
0.097625	-0.00434882124055848
0.09775	-0.00364690623331044
0.097875	-0.00315861753261616
0.098	-0.0025787747005417
0.098125	-0.00276188296330205
0.09825	-0.00288395513847562
0.098375	-0.00352483405813687
0.0985	-0.00410467689021134
0.098625	-0.00376897840848402
0.09875	-0.0025482566567483
0.098875	-0.00218204013122759
0.099	-0.00267032883192187
0.099125	-0.00218204013122759
0.09925	-0.00334172579537652
0.099375	-0.00367742427710384
0.0995	-0.00355535210193027
0.099625	-0.00328068970778973
0.09975	-0.00273136491950866
0.099875	-0.00416571297779812
0.1	-0.00367742427710384
0.100125	-0.00379949645227741
0.10025	-0.00303654535744259
0.100375	-0.00260929274433509
0.1005	-0.00334172579537652
0.100625	-0.0034027618829633
0.10075	-0.00376897840848402
0.100875	-0.00328068970778973
0.101	-0.00343327992675669
0.101125	-0.00346379797055009
0.10125	-0.00373846036469062
0.101375	-0.00370794232089723
0.1015	-0.0038300144960708
0.101625	-0.00413519493400473
0.10175	-0.00346379797055009
0.101875	-0.00440985732814527
0.102	-0.00407415884641794
0.102125	-0.00291447318226902
0.10225	-0.00337224383916991
0.102375	-0.00251773861295491
0.1025	-0.00205996795605402
0.102625	-0.00273136491950866
0.10275	-0.00361638818951705
0.102875	-0.00343327992675669
0.103	-0.00355535210193027
0.103125	-0.00358587014572366
0.10325	-0.00260929274433509
0.103375	-0.00294499122606241
0.1035	-0.00379949645227741
0.103625	-0.00376897840848402
0.10375	-0.00367742427710384
0.103875	-0.0038300144960708
0.104	-0.00315861753261616
0.104125	-0.00260929274433509
0.10425	-0.00361638818951705
0.104375	-0.00392156862745098
0.1045	-0.00352483405813687
0.104625	-0.00343327992675669
0.10475	-0.0025482566567483
0.104875	-0.0042572671091783
0.105	-0.00364690623331044
0.105125	-0.00260929274433509
0.10525	-0.0030060273136492
0.105375	-0.00205996795605402
0.1055	-0.00321965362020294
0.105625	-0.00260929274433509
0.10575	-0.00361638818951705
0.105875	-0.00355535210193027
0.106	-0.00263981078812848
0.106125	-0.0034027618829633
0.10625	-0.00270084687571527
0.106375	-0.00346379797055009
0.1065	-0.00361638818951705
0.106625	-0.00358587014572366
0.10675	-0.00205996795605402
0.106875	-0.00251773861295491
0.107	-0.00355535210193027
0.107125	-0.0038300144960708
0.10725	-0.00379949645227741
0.107375	-0.00328068970778973
0.1075	-0.0029755092698558
0.107625	-0.00315861753261616
0.10775	-0.00401312275883116
0.107875	-0.00349431601434348
0.108	-0.00242618448157473
0.108125	-0.00270084687571527
0.10825	-0.00306706340123598
0.108375	-0.00294499122606241
0.1085	-0.00331120775158312
0.108625	-0.00337224383916991
0.10875	-0.00352483405813687
0.108875	-0.00334172579537652
0.109	-0.00376897840848402
0.109125	-0.0030060273136492
0.10925	-0.00181582360570687
0.109375	-0.00187685969329366
0.1095	-0.00248722056916152
0.109625	-0.0021515220874342
0.10975	-0.00279240100709545
0.109875	-0.00352483405813687
0.11	-0.0021210040436408
0.110125	-0.0016937514305333
0.11025	-0.00196841382467384
0.110375	-0.00163271534294652
0.1105	-0.00315861753261616
0.110625	-0.00294499122606241
0.11075	-0.00132753490501259
0.110875	-0.00279240100709545
0.111	-0.00267032883192187
0.111125	-0.00306706340123598
0.11125	-0.00242618448157473
0.111375	-0.00279240100709545
0.1115	-0.00303654535744259
0.111625	-0.00209048599984741
0.11175	-0.00309758144502937
0.111875	-0.00312809948882277
0.112	-0.00325017166399634
0.112125	-0.0025482566567483
0.11225	-0.00270084687571527
0.112375	-0.00401312275883116
0.1125	-0.00288395513847562
0.112625	-0.00187685969329366
0.11275	-0.00218204013122759
0.112875	-0.00279240100709545
0.113	-0.00386053253986419
0.113125	-0.00263981078812848
0.11325	-0.00306706340123598
0.113375	-0.00370794232089723
0.1135	-0.00312809948882277
0.113625	-0.00181582360570687
0.11375	-0.00209048599984741
0.113875	-0.00334172579537652
0.114	-0.00334172579537652
0.114125	-0.00236514839398795
0.11425	-0.00242618448157473
0.114375	-0.00224307621881437
0.1145	-0.00260929274433509
0.114625	-0.00318913557640955
0.11475	-0.00263981078812848
0.114875	-0.00346379797055009
0.115	-0.00337224383916991
0.115125	-0.00337224383916991
0.11525	-0.00224307621881437
0.115375	-0.00288395513847562
0.1155	-0.00270084687571527
0.115625	-0.00303654535744259
0.11575	-0.00270084687571527
0.115875	-0.0034027618829633
0.116	-0.0029755092698558
0.116125	-0.00205996795605402
0.11625	-0.00282291905088884
0.116375	-0.0029755092698558
0.1165	-0.00312809948882277
0.116625	-0.00288395513847562
0.11675	-0.00291447318226902
0.116875	-0.00260929274433509
0.117	-0.00276188296330205
0.117125	-0.00358587014572366
0.11725	-0.00309758144502937
0.117375	-0.00196841382467384
